Subject	Phase	ADL	time
9	2.0	21.0	4.681
1	1.0	23.0	2.24
10	3.0	21.0	19.231
17	2.0	23.0	6.331
9	2.0	24.0	7.901
2	1.0	9.0	3.13
21	2.0	16.0	8.931
3	2.0	22.0	3.48
18	2.0	11.0	2.97
11	3.0	18.0	7.341
17	2.0	15.0	18.501
20	2.0	26.0	2.5
12	3.0	8.0	6.901
21	2.0	17.0	11.771
21	2.0	14.0	4.741
9	2.0	17.0	4.431
22	2.0	6.0	10.951
4	2.0	17.0	18.051
22	2.0	5.0	5.451
20	2.0	7.0	7.701
18	2.0	11.0	5.011
11	3.0	24.0	9.991
21	2.0	18.0	4.531
6	2.0	11.0	2.88
1	2.0	3.0	6.081
17	2.0	14.0	6.531
18	1.0	8.0	2.25
15	2.0	21.0	18.371
19	3.0	26.0	10.751
9	2.0	21.0	9.331
4	1.0	16.0	2.55
3	3.0	9.0	5.451
17	3.0	11.0	14.391
1	2.0	17.0	4.911
5	2.0	14.0	5.601
7	2.0	19.0	8.861
22	2.0	21.0	23.201
10	2.0	10.0	7.111
13	3.0	6.0	10.261
4	2.0	21.0	7.481
15	2.0	22.0	9.821
19	3.0	10.0	10.731
7	2.0	17.0	9.501
10	2.0	22.0	3.0
3	2.0	17.0	13.261
1	2.0	21.0	21.341
7	2.0	7.0	4.451
12	2.0	7.0	4.05
14	2.0	23.0	7.231
11	3.0	11.0	12.781
6	2.0	23.0	3.25
5	3.0	21.0	23.571
17	1.0	4.0	1.51
17	2.0	11.0	13.461
16	2.0	14.0	2.53
12	1.0	10.0	1.85
3	2.0	6.0	8.831
16	2.0	11.0	7.961
18	2.0	5.0	4.911
17	2.0	7.0	7.251
12	2.0	10.0	12.131
2	2.0	10.0	8.491
6	3.0	4.0	6.981
5	2.0	6.0	6.271
20	2.0	19.0	14.791
13	2.0	17.0	3.08
10	2.0	22.0	5.361
2	3.0	16.0	10.271
22	2.0	11.0	8.121
2	2.0	7.0	5.581
3	2.0	15.0	7.311
20	2.0	11.0	2.68
2	2.0	17.0	23.571
9	2.0	14.0	14.081
22	2.0	6.0	8.341
19	3.0	14.0	18.701
4	2.0	12.0	7.461
6	1.0	23.0	2.1
18	2.0	15.0	5.831
19	3.0	4.0	6.951
7	2.0	21.0	9.351
9	2.0	21.0	13.051
19	2.0	26.0	8.201
18	1.0	6.0	2.24
18	3.0	19.0	12.731
5	3.0	8.0	6.851
4	1.0	1.0	2.1
5	2.0	19.0	12.781
18	2.0	21.0	10.901
9	2.0	17.0	16.351
16	2.0	22.0	4.181
9	2.0	2.0	2.94
20	2.0	1.0	3.95
9	3.0	19.0	15.561
14	3.0	24.0	7.481
21	1.0	7.0	1.19
2	1.0	20.0	2.41
12	1.0	4.0	1.81
11	2.0	15.0	3.52
19	2.0	12.0	8.081
7	2.0	17.0	3.88
16	2.0	14.0	9.501
17	2.0	12.0	3.25
11	2.0	15.0	2.33
12	2.0	17.0	9.131
12	2.0	25.0	4.241
18	2.0	21.0	14.711
18	2.0	6.0	4.331
18	2.0	21.0	14.961
2	2.0	10.0	11.911
12	3.0	1.0	6.221
6	2.0	14.0	4.281
12	2.0	21.0	13.301
8	2.0	23.0	7.301
18	2.0	4.0	5.501
5	2.0	7.0	12.911
20	3.0	17.0	19.831
13	3.0	15.0	12.331
4	2.0	9.0	3.38
11	2.0	6.0	7.181
19	2.0	11.0	3.18
11	2.0	19.0	8.911
11	3.0	5.0	6.091
18	2.0	23.0	5.621
19	2.0	8.0	5.081
12	2.0	19.0	11.451
11	2.0	14.0	11.571
10	2.0	14.0	5.151
2	2.0	10.0	7.171
12	2.0	7.0	7.301
7	1.0	14.0	2.16
19	2.0	17.0	15.911
22	2.0	21.0	4.501
12	2.0	14.0	12.761
18	2.0	22.0	7.161
1	2.0	24.0	3.87
18	2.0	13.0	5.411
2	2.0	13.0	10.661
7	1.0	3.0	2.88
17	2.0	21.0	17.181
14	2.0	11.0	3.82
10	2.0	10.0	5.201
7	2.0	8.0	5.141
9	2.0	18.0	3.66
3	3.0	20.0	8.471
17	2.0	6.0	8.231
12	2.0	15.0	7.611
15	1.0	4.0	2.4
7	2.0	15.0	9.651
17	1.0	11.0	2.97
4	3.0	20.0	7.501
18	2.0	26.0	6.191
19	3.0	25.0	5.541
9	3.0	18.0	7.111
9	2.0	25.0	5.071
18	2.0	11.0	4.731
17	2.0	26.0	5.961
14	2.0	16.0	5.051
15	2.0	17.0	5.541
5	2.0	10.0	15.211
20	2.0	4.0	3.96
6	2.0	13.0	4.721
5	2.0	24.0	6.931
2	2.0	26.0	7.071
19	2.0	26.0	5.921
19	2.0	17.0	7.151
5	2.0	6.0	6.251
2	2.0	21.0	20.281
3	3.0	15.0	17.741
10	3.0	8.0	7.241
3	2.0	21.0	17.501
8	2.0	24.0	2.53
22	2.0	21.0	15.031
11	2.0	26.0	3.87
3	2.0	7.0	8.041
13	2.0	16.0	3.17
14	3.0	11.0	9.991
8	2.0	14.0	6.161
12	2.0	18.0	4.771
3	3.0	10.0	11.661
19	2.0	19.0	4.881
18	2.0	17.0	20.851
7	2.0	15.0	9.121
14	2.0	1.0	3.43
19	2.0	6.0	4.821
20	2.0	23.0	7.901
22	3.0	18.0	7.821
4	2.0	12.0	5.301
22	2.0	8.0	6.201
12	2.0	22.0	3.6
12	3.0	17.0	20.651
11	2.0	24.0	3.91
8	2.0	17.0	4.831
10	1.0	11.0	1.43
22	2.0	17.0	7.211
13	3.0	11.0	10.281
19	2.0	10.0	7.031
5	2.0	7.0	11.791
17	1.0	22.0	3.03
17	2.0	11.0	5.561
7	2.0	10.0	4.481
14	2.0	17.0	7.411
3	2.0	20.0	5.661
17	1.0	13.0	2.74
18	2.0	4.0	5.681
1	3.0	8.0	5.711
13	1.0	9.0	2.21
13	3.0	7.0	8.071
22	2.0	15.0	12.491
15	2.0	12.0	9.021
9	2.0	23.0	3.33
10	3.0	18.0	9.541
8	2.0	19.0	8.751
14	3.0	14.0	16.391
9	3.0	21.0	18.121
14	3.0	11.0	10.191
17	2.0	15.0	14.611
7	2.0	4.0	6.081
15	1.0	20.0	2.15
22	2.0	19.0	20.211
13	2.0	21.0	6.071
3	2.0	17.0	4.261
10	2.0	14.0	5.621
4	2.0	5.0	2.95
5	2.0	26.0	7.161
7	2.0	24.0	2.86
11	2.0	11.0	7.561
17	2.0	13.0	5.621
8	2.0	14.0	4.441
22	3.0	10.0	15.691
22	2.0	11.0	6.471
12	2.0	10.0	10.431
15	2.0	16.0	7.051
1	2.0	16.0	3.89
4	2.0	8.0	2.93
22	2.0	24.0	4.781
21	2.0	15.0	11.761
13	3.0	10.0	11.711
13	2.0	21.0	2.37
13	2.0	25.0	5.131
19	2.0	25.0	2.79
3	3.0	5.0	6.771
19	1.0	22.0	1.8
20	2.0	17.0	14.911
18	3.0	24.0	11.691
9	3.0	3.0	4.361
14	3.0	11.0	10.591
14	2.0	10.0	6.251
18	2.0	19.0	8.421
9	2.0	19.0	4.401
11	1.0	7.0	2.62
22	2.0	25.0	4.161
21	2.0	11.0	7.721
17	3.0	1.0	6.261
6	3.0	9.0	4.381
22	3.0	22.0	10.751
7	3.0	7.0	14.881
17	2.0	21.0	7.421
8	3.0	4.0	8.421
15	1.0	21.0	1.85
22	1.0	7.0	1.4
13	2.0	4.0	5.041
22	2.0	25.0	3.94
3	3.0	18.0	5.291
22	2.0	24.0	3.67
3	2.0	7.0	3.87
6	3.0	21.0	20.101
12	3.0	24.0	11.761
22	2.0	24.0	3.97
17	2.0	14.0	3.65
4	2.0	24.0	5.931
3	2.0	10.0	8.061
6	2.0	26.0	8.971
19	2.0	14.0	3.36
19	2.0	8.0	5.681
21	1.0	9.0	2.08
2	2.0	6.0	7.111
19	2.0	10.0	8.651
2	2.0	2.0	3.86
18	1.0	22.0	2.44
19	2.0	7.0	4.641
9	3.0	2.0	4.441
12	2.0	10.0	11.311
2	2.0	21.0	23.081
4	2.0	19.0	5.421
13	2.0	22.0	9.651
19	1.0	24.0	1.72
22	2.0	21.0	21.521
10	2.0	1.0	3.3
12	2.0	6.0	11.891
21	2.0	10.0	7.931
6	2.0	6.0	5.261
3	2.0	14.0	13.941
8	2.0	9.0	2.94
22	2.0	26.0	5.631
9	2.0	13.0	6.901
4	2.0	14.0	11.591
12	2.0	25.0	6.411
2	2.0	22.0	11.401
11	3.0	21.0	16.941
4	1.0	7.0	1.92
5	2.0	15.0	3.64
18	3.0	19.0	13.541
15	1.0	8.0	1.66
21	3.0	9.0	5.881
9	2.0	17.0	11.111
4	2.0	14.0	10.371
2	2.0	25.0	4.381
10	2.0	14.0	3.4
12	2.0	13.0	8.471
17	3.0	2.0	7.871
7	2.0	22.0	3.31
12	2.0	3.0	4.881
16	2.0	26.0	7.631
22	2.0	26.0	9.661
21	3.0	5.0	6.051
6	2.0	19.0	7.991
6	2.0	21.0	17.371
18	3.0	9.0	5.491
10	2.0	16.0	5.391
2	2.0	23.0	5.021
4	2.0	19.0	3.7
18	1.0	6.0	1.64
1	3.0	25.0	7.391
13	1.0	15.0	1.44
15	1.0	25.0	2.29
5	1.0	21.0	2.4
18	3.0	7.0	12.401
10	3.0	9.0	2.82
22	2.0	15.0	7.461
22	2.0	15.0	5.731
16	2.0	9.0	2.64
2	1.0	18.0	2.88
2	2.0	19.0	14.591
13	2.0	3.0	2.99
16	3.0	21.0	21.551
10	2.0	22.0	9.701
14	3.0	3.0	5.861
4	2.0	3.0	3.44
22	2.0	6.0	2.39
18	2.0	21.0	13.091
6	2.0	21.0	5.971
3	2.0	19.0	14.861
1	3.0	14.0	17.241
9	2.0	21.0	6.011
5	2.0	21.0	14.561
22	2.0	20.0	2.73
4	2.0	18.0	2.74
4	3.0	10.0	13.661
19	2.0	24.0	4.751
1	2.0	21.0	3.49
2	1.0	7.0	2.17
4	2.0	2.0	2.84
6	2.0	19.0	2.03
13	2.0	17.0	4.661
10	3.0	3.0	6.471
9	2.0	5.0	3.22
8	2.0	4.0	5.211
4	2.0	10.0	10.791
18	2.0	15.0	14.841
3	3.0	9.0	5.411
7	3.0	21.0	20.461
5	2.0	21.0	14.671
10	3.0	20.0	6.821
21	2.0	23.0	6.601
19	2.0	19.0	14.351
11	2.0	17.0	15.921
5	2.0	22.0	7.591
17	2.0	21.0	3.36
20	2.0	26.0	6.681
22	2.0	14.0	6.671
17	2.0	19.0	6.871
19	1.0	3.0	2.82
10	2.0	23.0	8.361
10	3.0	18.0	10.061
8	1.0	13.0	2.36
9	2.0	21.0	8.551
2	1.0	6.0	1.9
12	2.0	21.0	2.84
11	2.0	15.0	12.141
9	2.0	18.0	5.101
17	3.0	24.0	12.771
12	2.0	7.0	4.851
8	2.0	19.0	8.611
19	2.0	4.0	5.141
17	2.0	26.0	5.011
22	2.0	15.0	13.151
8	3.0	26.0	9.611
6	2.0	26.0	5.571
21	2.0	17.0	16.421
18	3.0	13.0	10.861
14	3.0	15.0	13.581
13	2.0	21.0	3.88
7	2.0	23.0	9.191
22	2.0	26.0	6.771
8	2.0	22.0	4.971
18	2.0	24.0	4.541
13	2.0	16.0	3.58
19	2.0	16.0	6.531
20	3.0	7.0	10.931
11	3.0	9.0	2.95
20	2.0	19.0	11.421
19	2.0	14.0	7.531
20	2.0	1.0	4.01
8	1.0	8.0	2.26
20	2.0	15.0	8.521
11	2.0	11.0	5.201
4	1.0	4.0	2.03
7	2.0	17.0	2.25
8	2.0	19.0	2.06
1	3.0	26.0	7.421
19	2.0	15.0	5.271
14	1.0	7.0	1.84
6	3.0	21.0	19.021
3	3.0	19.0	17.121
12	3.0	11.0	8.591
18	3.0	21.0	18.411
4	2.0	19.0	5.431
15	2.0	6.0	15.671
6	2.0	26.0	2.18
8	2.0	17.0	3.19
6	2.0	19.0	8.721
7	3.0	25.0	8.421
8	3.0	12.0	9.901
16	2.0	10.0	6.411
1	3.0	14.0	17.971
19	2.0	26.0	5.441
15	2.0	19.0	8.291
10	2.0	6.0	2.13
10	3.0	10.0	15.761
10	3.0	3.0	5.911
13	2.0	7.0	5.131
13	1.0	17.0	1.72
10	2.0	11.0	5.141
9	2.0	11.0	5.361
4	2.0	12.0	5.381
8	1.0	16.0	2.14
10	3.0	8.0	6.961
15	2.0	11.0	8.021
21	2.0	7.0	4.231
15	3.0	3.0	6.311
18	3.0	13.0	10.011
1	3.0	10.0	10.631
12	2.0	13.0	5.341
3	2.0	17.0	5.191
14	2.0	18.0	2.55
12	2.0	5.0	3.85
12	1.0	1.0	1.89
9	2.0	6.0	6.901
12	2.0	26.0	4.651
10	2.0	19.0	9.791
3	2.0	7.0	6.951
19	1.0	13.0	1.71
12	3.0	7.0	10.931
16	2.0	6.0	4.581
20	2.0	15.0	2.8
10	2.0	4.0	2.65
12	2.0	17.0	9.631
11	2.0	11.0	6.511
18	2.0	17.0	17.381
6	2.0	10.0	5.661
21	2.0	8.0	3.89
11	2.0	19.0	4.04
2	3.0	2.0	7.811
1	1.0	26.0	1.52
20	2.0	23.0	8.181
7	2.0	21.0	8.261
22	2.0	26.0	3.32
5	2.0	20.0	8.151
20	2.0	13.0	5.351
4	3.0	7.0	11.191
18	2.0	21.0	11.221
12	2.0	6.0	12.681
2	3.0	14.0	17.851
5	3.0	4.0	8.141
17	2.0	16.0	5.381
2	2.0	12.0	8.641
11	2.0	19.0	4.311
8	2.0	19.0	7.981
16	2.0	18.0	5.021
1	2.0	21.0	14.171
11	1.0	2.0	1.0
6	3.0	8.0	5.311
2	2.0	7.0	10.441
20	2.0	16.0	6.561
22	3.0	14.0	20.591
1	1.0	19.0	1.53
6	1.0	23.0	1.82
11	2.0	17.0	5.361
5	2.0	10.0	13.621
21	2.0	13.0	7.491
17	2.0	10.0	4.791
4	2.0	15.0	3.93
12	2.0	6.0	3.15
11	3.0	4.0	7.291
17	2.0	17.0	20.951
17	2.0	10.0	7.081
21	2.0	6.0	5.471
14	2.0	13.0	1.86
8	2.0	11.0	3.69
11	2.0	24.0	5.791
8	2.0	19.0	5.121
10	3.0	9.0	4.911
12	2.0	21.0	19.671
10	1.0	25.0	1.88
14	2.0	6.0	4.02
7	2.0	20.0	2.08
13	2.0	18.0	5.051
15	2.0	19.0	7.861
10	2.0	17.0	12.571
8	2.0	15.0	5.401
22	3.0	2.0	9.881
20	2.0	2.0	5.321
20	3.0	4.0	8.241
12	2.0	14.0	3.91
16	2.0	17.0	6.671
9	2.0	7.0	2.04
21	3.0	15.0	14.861
17	2.0	19.0	6.391
10	2.0	20.0	5.221
21	1.0	3.0	1.75
7	2.0	3.0	4.991
22	3.0	13.0	8.401
8	2.0	25.0	5.111
4	3.0	9.0	5.651
2	1.0	21.0	4.12
10	2.0	4.0	3.72
16	3.0	3.0	5.981
22	3.0	18.0	7.301
9	2.0	21.0	6.551
19	2.0	17.0	11.751
3	1.0	21.0	2.99
17	2.0	17.0	4.471
13	2.0	25.0	5.671
5	2.0	14.0	3.94
4	2.0	26.0	5.981
16	2.0	10.0	8.141
11	2.0	11.0	3.29
21	2.0	26.0	5.961
4	2.0	21.0	5.521
6	2.0	6.0	4.661
15	2.0	12.0	8.091
18	2.0	17.0	20.311
12	3.0	9.0	5.351
20	2.0	13.0	6.581
7	3.0	21.0	20.401
1	2.0	17.0	18.431
16	2.0	21.0	2.15
22	2.0	14.0	16.311
9	2.0	15.0	4.09
15	2.0	16.0	6.501
6	2.0	4.0	3.95
10	2.0	16.0	4.191
13	3.0	5.0	4.621
4	2.0	10.0	6.121
8	2.0	15.0	10.001
6	2.0	2.0	3.22
15	2.0	24.0	5.501
17	1.0	23.0	2.12
10	3.0	12.0	12.401
22	2.0	12.0	2.65
18	2.0	19.0	9.961
21	2.0	16.0	5.131
6	2.0	1.0	3.68
12	2.0	17.0	12.391
1	2.0	24.0	6.181
2	2.0	18.0	3.27
14	2.0	21.0	13.551
13	3.0	12.0	10.471
1	1.0	13.0	2.85
7	2.0	21.0	3.13
13	3.0	7.0	9.801
18	2.0	10.0	7.841
19	2.0	12.0	5.681
11	3.0	24.0	8.161
11	2.0	11.0	10.161
22	3.0	1.0	4.03
3	2.0	11.0	11.091
2	2.0	20.0	7.591
2	2.0	14.0	16.041
16	2.0	19.0	18.891
12	3.0	5.0	6.141
19	1.0	16.0	1.64
10	2.0	20.0	4.741
7	3.0	15.0	16.581
14	2.0	14.0	10.881
9	2.0	11.0	4.491
11	2.0	7.0	4.661
9	2.0	17.0	13.401
9	2.0	8.0	4.651
18	2.0	17.0	7.761
5	2.0	6.0	3.43
7	2.0	17.0	14.011
3	1.0	2.0	2.53
11	2.0	10.0	2.95
22	2.0	15.0	6.841
20	3.0	7.0	11.821
2	2.0	15.0	15.741
16	2.0	8.0	4.801
1	2.0	21.0	15.151
19	2.0	7.0	7.541
15	2.0	17.0	12.311
11	2.0	17.0	4.191
4	2.0	13.0	5.511
22	3.0	2.0	9.981
4	3.0	6.0	12.341
10	1.0	21.0	1.69
4	2.0	6.0	4.14
19	3.0	1.0	4.341
4	1.0	26.0	2.33
7	2.0	24.0	6.041
4	2.0	22.0	4.331
2	2.0	25.0	4.721
22	3.0	24.0	9.871
1	1.0	19.0	1.79
9	3.0	14.0	15.251
18	3.0	9.0	4.801
12	2.0	14.0	3.79
21	2.0	7.0	8.681
4	2.0	17.0	11.071
10	2.0	15.0	7.341
17	1.0	13.0	2.27
22	2.0	11.0	8.151
19	2.0	11.0	5.721
22	2.0	23.0	7.181
10	2.0	24.0	7.961
14	1.0	9.0	1.62
18	2.0	7.0	7.191
8	2.0	8.0	3.29
4	2.0	14.0	8.381
21	3.0	23.0	8.611
2	2.0	17.0	14.571
12	2.0	7.0	6.911
8	2.0	17.0	7.821
9	2.0	21.0	3.62
19	1.0	5.0	1.57
13	1.0	16.0	1.54
2	2.0	21.0	5.361
7	2.0	11.0	3.8
1	2.0	14.0	3.28
3	2.0	17.0	14.281
9	3.0	23.0	10.031
8	1.0	5.0	1.5
21	2.0	21.0	2.79
10	2.0	21.0	8.581
8	2.0	24.0	5.901
7	2.0	6.0	9.211
10	2.0	2.0	3.42
9	1.0	23.0	1.73
1	1.0	19.0	2.57
11	2.0	14.0	3.09
2	3.0	1.0	6.581
3	2.0	10.0	10.601
10	2.0	8.0	5.241
14	3.0	5.0	5.951
12	2.0	10.0	12.661
15	2.0	7.0	5.721
8	2.0	17.0	18.221
11	1.0	13.0	1.72
9	3.0	21.0	17.931
16	2.0	6.0	2.45
6	2.0	21.0	5.411
2	2.0	19.0	14.921
14	2.0	3.0	4.241
18	2.0	3.0	3.44
17	2.0	7.0	3.7
2	1.0	5.0	3.15
3	2.0	12.0	11.521
10	2.0	21.0	4.861
6	2.0	23.0	4.231
17	1.0	24.0	1.83
9	3.0	26.0	10.491
11	2.0	23.0	4.571
1	2.0	10.0	3.3
18	2.0	6.0	14.781
9	2.0	6.0	10.001
2	2.0	10.0	8.771
18	3.0	14.0	16.001
2	2.0	17.0	4.311
12	1.0	18.0	2.4
9	1.0	7.0	1.25
17	2.0	17.0	5.111
18	3.0	3.0	7.841
3	2.0	17.0	6.501
3	2.0	11.0	4.04
14	3.0	9.0	4.521
13	2.0	19.0	17.311
11	2.0	11.0	9.141
22	2.0	19.0	6.241
4	2.0	15.0	14.201
21	2.0	6.0	4.761
22	2.0	6.0	2.37
13	3.0	1.0	5.221
3	2.0	26.0	8.661
22	2.0	19.0	4.411
13	2.0	6.0	4.391
1	2.0	24.0	5.221
21	2.0	18.0	3.91
12	2.0	21.0	4.481
20	2.0	15.0	11.771
18	2.0	22.0	8.031
14	2.0	19.0	2.2
1	3.0	3.0	8.351
21	2.0	19.0	4.911
12	2.0	19.0	4.881
2	2.0	7.0	5.111
19	1.0	25.0	2.08
16	2.0	17.0	2.76
3	1.0	18.0	1.89
2	2.0	3.0	6.091
17	2.0	21.0	11.361
14	2.0	14.0	9.141
11	3.0	9.0	5.301
19	2.0	7.0	4.721
18	1.0	5.0	2.26
20	2.0	14.0	3.84
17	2.0	22.0	4.08
2	2.0	26.0	7.631
7	2.0	26.0	2.94
12	2.0	17.0	17.401
7	2.0	19.0	4.0
4	3.0	9.0	5.731
12	2.0	23.0	6.611
20	2.0	18.0	3.94
8	2.0	4.0	6.401
21	3.0	23.0	7.121
12	2.0	20.0	4.311
12	3.0	1.0	5.241
11	2.0	15.0	13.381
7	3.0	10.0	13.961
5	2.0	25.0	3.44
6	2.0	19.0	8.471
8	3.0	13.0	8.341
21	3.0	9.0	5.641
5	2.0	12.0	12.211
15	2.0	21.0	15.491
16	1.0	13.0	1.39
11	2.0	15.0	5.491
6	2.0	6.0	4.431
7	2.0	15.0	10.851
11	2.0	23.0	4.341
9	1.0	4.0	2.05
22	2.0	26.0	10.021
17	2.0	19.0	15.481
22	2.0	7.0	12.241
4	2.0	6.0	5.351
2	2.0	24.0	6.041
15	2.0	24.0	5.511
17	2.0	8.0	4.911
18	2.0	13.0	6.961
1	1.0	22.0	1.95
1	2.0	3.0	6.021
20	1.0	4.0	2.54
15	2.0	24.0	4.06
5	2.0	11.0	9.241
8	2.0	20.0	3.31
19	2.0	21.0	15.911
1	2.0	11.0	6.041
15	2.0	11.0	4.801
7	2.0	15.0	9.251
18	2.0	1.0	3.83
18	1.0	2.0	2.58
18	2.0	19.0	4.711
9	2.0	19.0	3.28
12	2.0	13.0	11.301
10	2.0	21.0	5.811
20	3.0	15.0	16.451
20	2.0	22.0	6.071
6	3.0	20.0	5.421
22	2.0	12.0	7.541
18	2.0	15.0	15.931
12	1.0	24.0	2.24
5	2.0	7.0	6.541
8	3.0	21.0	19.851
16	2.0	20.0	4.661
15	2.0	11.0	3.59
19	2.0	26.0	9.381
19	2.0	9.0	3.16
20	2.0	21.0	13.941
3	2.0	24.0	6.871
1	2.0	14.0	5.791
5	2.0	21.0	4.391
4	2.0	7.0	7.881
16	2.0	15.0	14.991
4	2.0	26.0	8.221
14	2.0	26.0	2.35
15	2.0	10.0	2.55
13	1.0	5.0	2.67
7	3.0	18.0	7.731
1	3.0	11.0	9.251
20	2.0	2.0	5.761
2	2.0	4.0	7.141
2	2.0	15.0	18.671
15	2.0	11.0	10.861
16	2.0	22.0	7.801
18	2.0	14.0	13.531
2	3.0	23.0	16.101
18	2.0	15.0	13.591
2	2.0	6.0	11.451
6	2.0	10.0	7.191
17	2.0	15.0	13.451
19	2.0	21.0	16.471
13	2.0	17.0	9.561
10	1.0	15.0	1.18
15	2.0	6.0	14.331
12	2.0	3.0	2.79
11	2.0	15.0	3.89
13	2.0	22.0	5.961
18	2.0	22.0	7.411
10	2.0	10.0	3.65
13	2.0	19.0	9.831
15	2.0	21.0	8.161
22	2.0	5.0	3.72
19	2.0	10.0	4.861
6	2.0	19.0	9.391
19	2.0	2.0	4.311
18	2.0	15.0	8.211
9	2.0	14.0	13.941
8	1.0	24.0	1.51
14	2.0	21.0	14.651
20	2.0	8.0	4.191
19	2.0	26.0	4.721
3	2.0	19.0	2.39
21	2.0	21.0	17.121
18	2.0	15.0	4.02
3	2.0	17.0	13.151
18	2.0	25.0	3.52
3	3.0	24.0	10.631
11	2.0	15.0	2.93
17	2.0	17.0	15.751
3	2.0	21.0	16.211
10	2.0	15.0	7.271
16	2.0	5.0	3.04
20	2.0	6.0	5.051
3	2.0	25.0	4.551
8	2.0	17.0	4.381
12	3.0	17.0	19.851
6	2.0	15.0	12.231
15	3.0	4.0	9.451
16	2.0	19.0	7.991
16	2.0	11.0	7.811
7	2.0	25.0	7.191
5	2.0	13.0	4.411
21	3.0	18.0	6.511
4	1.0	21.0	3.03
5	2.0	18.0	8.291
21	3.0	9.0	4.331
8	3.0	3.0	6.291
2	2.0	23.0	8.641
22	2.0	3.0	4.421
10	2.0	24.0	2.52
9	3.0	1.0	5.571
2	2.0	6.0	3.81
16	2.0	13.0	4.221
20	3.0	8.0	5.071
22	2.0	16.0	2.6
10	2.0	23.0	6.081
4	2.0	19.0	10.861
15	2.0	23.0	4.311
18	2.0	3.0	5.431
15	2.0	21.0	13.341
9	2.0	15.0	9.471
18	2.0	6.0	6.141
3	3.0	12.0	13.431
3	1.0	21.0	1.61
16	2.0	6.0	3.49
21	3.0	19.0	22.371
6	2.0	21.0	7.461
8	2.0	16.0	7.881
7	1.0	8.0	2.08
1	2.0	12.0	10.981
9	2.0	22.0	8.781
15	2.0	24.0	6.101
19	2.0	19.0	14.431
16	1.0	7.0	2.28
7	2.0	7.0	6.271
6	2.0	26.0	3.79
5	1.0	2.0	2.69
6	2.0	17.0	20.131
18	2.0	21.0	7.951
9	2.0	14.0	12.331
4	2.0	7.0	8.111
9	3.0	23.0	8.351
3	2.0	13.0	5.921
2	2.0	3.0	5.791
15	3.0	9.0	5.601
7	2.0	15.0	11.271
6	2.0	6.0	7.711
16	3.0	10.0	10.731
9	2.0	11.0	4.851
9	2.0	12.0	4.561
7	3.0	10.0	13.761
3	2.0	15.0	2.7
18	2.0	12.0	4.741
2	2.0	6.0	4.411
6	2.0	7.0	2.94
21	1.0	7.0	1.2
2	2.0	7.0	6.601
6	1.0	3.0	2.34
3	2.0	17.0	12.141
20	2.0	4.0	5.731
19	2.0	17.0	8.401
9	2.0	5.0	3.78
12	2.0	11.0	4.291
18	3.0	26.0	10.321
21	3.0	1.0	4.481
4	2.0	1.0	3.5
15	3.0	16.0	10.681
5	2.0	14.0	4.751
21	2.0	21.0	10.521
4	2.0	13.0	5.851
11	2.0	13.0	6.231
21	2.0	10.0	5.551
1	3.0	11.0	9.311
3	2.0	14.0	5.051
2	2.0	21.0	22.541
2	1.0	18.0	2.86
17	2.0	3.0	2.56
2	2.0	24.0	8.441
18	2.0	26.0	6.161
1	1.0	13.0	2.25
9	2.0	18.0	5.411
6	2.0	3.0	3.68
8	2.0	17.0	11.761
19	1.0	19.0	1.99
4	3.0	15.0	18.001
12	2.0	7.0	4.551
8	1.0	15.0	1.62
5	2.0	7.0	9.761
18	2.0	6.0	9.421
21	2.0	16.0	4.171
19	2.0	14.0	9.351
3	2.0	17.0	14.511
11	3.0	25.0	7.311
16	2.0	14.0	9.851
11	1.0	7.0	1.81
9	3.0	7.0	8.451
22	2.0	19.0	2.81
22	2.0	16.0	2.94
20	3.0	8.0	5.391
18	3.0	26.0	10.381
17	2.0	21.0	15.321
9	2.0	26.0	7.591
4	2.0	15.0	4.991
14	1.0	21.0	2.24
11	2.0	1.0	7.491
18	2.0	12.0	4.361
14	3.0	19.0	8.531
17	2.0	15.0	13.331
6	2.0	12.0	8.161
20	1.0	5.0	2.1
2	2.0	12.0	8.551
21	2.0	17.0	19.771
6	3.0	3.0	6.631
21	2.0	21.0	8.001
2	2.0	11.0	8.841
6	2.0	7.0	11.021
4	2.0	6.0	5.721
17	3.0	26.0	11.301
16	1.0	17.0	2.18
17	2.0	24.0	10.921
19	2.0	11.0	9.371
11	2.0	15.0	5.451
6	2.0	17.0	6.731
22	2.0	21.0	3.5
14	2.0	6.0	3.27
6	2.0	17.0	16.411
4	3.0	24.0	10.361
2	1.0	6.0	2.72
21	2.0	24.0	4.01
5	2.0	7.0	9.631
17	1.0	22.0	2.7
4	1.0	11.0	2.3
9	1.0	6.0	3.96
22	1.0	9.0	2.61
8	2.0	14.0	2.91
1	2.0	14.0	9.911
4	2.0	13.0	5.351
4	3.0	14.0	13.221
9	2.0	15.0	6.371
20	1.0	17.0	3.26
18	2.0	17.0	14.181
21	2.0	19.0	10.671
5	2.0	17.0	19.021
1	2.0	21.0	24.881
2	2.0	19.0	15.281
1	2.0	1.0	4.721
14	2.0	7.0	10.711
21	3.0	22.0	8.741
5	3.0	3.0	7.171
8	2.0	1.0	2.67
15	2.0	21.0	18.751
3	2.0	17.0	17.341
17	2.0	11.0	12.581
7	1.0	2.0	2.55
11	3.0	12.0	10.951
4	2.0	17.0	17.221
3	3.0	18.0	6.331
11	2.0	19.0	13.731
