Subject	Phase	ADL	time
12	2.0	17.0	16.121
19	3.0	3.0	8.001
22	2.0	24.0	3.18
4	3.0	20.0	7.561
9	3.0	5.0	5.751
16	2.0	24.0	3.28
7	3.0	26.0	10.841
17	2.0	22.0	4.861
13	2.0	15.0	3.98
12	2.0	8.0	6.431
17	1.0	3.0	1.82
19	3.0	3.0	6.641
2	2.0	15.0	15.651
8	2.0	13.0	2.64
4	1.0	21.0	3.16
10	2.0	13.0	5.561
8	2.0	26.0	4.751
11	2.0	21.0	10.791
22	3.0	2.0	10.721
12	2.0	3.0	6.091
2	2.0	21.0	6.791
15	2.0	19.0	3.59
1	1.0	24.0	1.67
2	2.0	24.0	11.321
19	2.0	21.0	9.061
15	2.0	10.0	7.191
7	1.0	9.0	2.61
19	3.0	17.0	20.711
15	2.0	17.0	2.43
6	3.0	4.0	6.331
9	3.0	24.0	13.101
17	3.0	10.0	12.671
9	2.0	26.0	3.12
19	2.0	14.0	16.261
4	3.0	7.0	10.141
20	2.0	26.0	5.101
1	2.0	7.0	3.72
2	2.0	1.0	4.181
15	2.0	26.0	7.711
21	2.0	6.0	7.481
9	2.0	18.0	6.831
8	2.0	23.0	4.07
18	1.0	7.0	2.46
19	2.0	21.0	11.061
14	2.0	11.0	7.631
3	2.0	17.0	4.13
20	2.0	21.0	12.641
10	2.0	15.0	7.091
11	2.0	26.0	6.561
20	2.0	10.0	6.701
17	1.0	24.0	1.85
2	2.0	19.0	13.861
18	3.0	3.0	7.451
1	2.0	12.0	7.531
13	2.0	14.0	7.481
1	2.0	23.0	8.111
11	2.0	26.0	2.15
19	2.0	6.0	7.851
16	2.0	17.0	4.321
10	3.0	3.0	6.951
22	2.0	21.0	6.731
10	3.0	14.0	13.461
20	2.0	3.0	4.411
2	2.0	17.0	21.481
8	2.0	6.0	5.321
3	2.0	23.0	2.97
2	3.0	19.0	17.211
17	2.0	14.0	5.401
6	3.0	9.0	5.171
1	2.0	12.0	7.361
1	2.0	14.0	7.701
4	3.0	11.0	8.641
13	2.0	2.0	3.26
10	2.0	15.0	5.341
1	2.0	11.0	5.011
2	2.0	26.0	5.641
12	2.0	13.0	12.071
13	2.0	17.0	4.771
17	2.0	19.0	12.711
2	2.0	22.0	11.371
12	1.0	15.0	1.72
20	3.0	14.0	12.911
1	3.0	12.0	12.171
6	2.0	22.0	7.101
3	2.0	10.0	5.541
17	2.0	10.0	9.471
5	2.0	25.0	4.11
7	2.0	12.0	5.501
11	2.0	15.0	3.4
16	1.0	25.0	1.57
14	2.0	10.0	6.491
16	2.0	19.0	16.931
9	2.0	24.0	6.371
7	2.0	25.0	6.111
14	2.0	17.0	14.571
22	3.0	25.0	10.281
16	2.0	7.0	5.441
13	2.0	10.0	10.001
4	2.0	15.0	12.671
3	1.0	22.0	1.76
15	2.0	16.0	4.771
12	2.0	25.0	6.341
21	2.0	14.0	8.161
15	1.0	4.0	2.68
2	3.0	8.0	7.211
19	3.0	12.0	9.141
19	2.0	6.0	8.911
12	2.0	22.0	5.321
5	1.0	5.0	3.65
16	2.0	13.0	2.77
15	2.0	1.0	3.97
21	2.0	17.0	7.011
13	2.0	20.0	3.48
13	3.0	17.0	16.041
10	2.0	19.0	19.931
5	1.0	8.0	2.54
7	2.0	23.0	3.58
20	3.0	25.0	7.661
12	2.0	19.0	4.481
9	3.0	4.0	6.101
2	2.0	15.0	17.691
13	2.0	11.0	8.581
6	2.0	15.0	9.901
5	2.0	25.0	4.321
17	2.0	1.0	5.391
11	2.0	23.0	5.921
8	2.0	25.0	5.031
12	1.0	21.0	2.15
5	2.0	21.0	3.86
12	2.0	26.0	7.531
3	2.0	7.0	10.001
6	2.0	17.0	19.151
8	2.0	15.0	10.131
2	2.0	18.0	7.831
3	2.0	26.0	6.681
4	2.0	6.0	8.181
19	2.0	17.0	3.64
8	1.0	2.0	1.52
6	2.0	16.0	2.64
12	2.0	12.0	7.111
9	2.0	14.0	4.751
3	1.0	9.0	1.42
2	3.0	14.0	18.301
15	2.0	19.0	8.991
8	2.0	15.0	8.701
15	2.0	24.0	3.24
19	2.0	21.0	15.891
1	2.0	21.0	18.781
5	2.0	19.0	13.091
6	2.0	17.0	7.091
1	2.0	8.0	4.281
12	2.0	18.0	4.581
17	2.0	21.0	16.221
22	2.0	25.0	6.261
11	3.0	14.0	13.891
19	2.0	17.0	11.721
18	3.0	16.0	9.191
2	2.0	6.0	11.131
3	2.0	14.0	14.771
3	2.0	23.0	4.151
1	2.0	13.0	3.78
10	2.0	26.0	3.32
14	2.0	12.0	8.741
4	2.0	17.0	2.51
3	2.0	14.0	11.521
2	2.0	14.0	10.611
16	2.0	14.0	9.891
14	3.0	7.0	11.891
18	2.0	19.0	3.33
20	2.0	12.0	10.651
22	2.0	18.0	6.511
20	2.0	11.0	7.511
9	2.0	26.0	3.08
12	2.0	6.0	11.951
15	3.0	10.0	12.641
22	2.0	10.0	6.681
1	1.0	10.0	2.77
1	3.0	1.0	4.851
13	2.0	21.0	11.931
13	2.0	6.0	4.431
15	2.0	25.0	6.521
4	2.0	6.0	9.061
16	2.0	13.0	3.4
18	2.0	21.0	5.211
2	3.0	22.0	12.831
6	3.0	26.0	11.591
6	2.0	19.0	10.081
14	1.0	16.0	1.26
18	2.0	16.0	6.271
3	2.0	3.0	6.701
4	2.0	24.0	4.681
2	2.0	23.0	4.09
2	2.0	17.0	14.471
13	3.0	10.0	12.181
20	2.0	16.0	6.341
14	2.0	14.0	11.581
21	2.0	7.0	8.631
22	2.0	15.0	15.811
21	1.0	8.0	2.78
20	2.0	1.0	4.951
9	2.0	26.0	9.681
1	2.0	7.0	9.031
11	2.0	15.0	2.69
17	2.0	10.0	9.291
20	2.0	17.0	9.471
5	2.0	10.0	8.361
10	2.0	17.0	3.08
22	2.0	17.0	15.611
20	3.0	26.0	10.491
12	2.0	21.0	7.001
8	3.0	23.0	8.511
18	3.0	16.0	10.031
16	2.0	12.0	3.39
17	3.0	2.0	7.411
4	2.0	17.0	4.1
20	2.0	19.0	8.441
11	2.0	8.0	4.931
13	2.0	19.0	12.121
17	2.0	26.0	4.971
10	2.0	18.0	8.291
10	2.0	12.0	9.241
21	2.0	24.0	4.541
7	2.0	15.0	13.871
12	2.0	16.0	5.771
2	2.0	17.0	9.521
11	3.0	19.0	18.391
16	3.0	1.0	5.371
17	3.0	5.0	6.011
2	3.0	10.0	17.771
19	2.0	11.0	7.061
14	2.0	6.0	9.401
12	2.0	11.0	1.92
21	2.0	17.0	5.761
3	3.0	18.0	5.921
3	1.0	16.0	2.02
10	3.0	1.0	5.551
19	2.0	21.0	18.961
10	1.0	3.0	3.03
7	2.0	23.0	8.321
15	2.0	26.0	2.3
4	2.0	24.0	7.121
2	2.0	19.0	9.691
1	2.0	7.0	7.641
18	2.0	14.0	11.341
20	2.0	24.0	4.671
9	2.0	19.0	3.8
7	2.0	2.0	4.601
8	2.0	14.0	4.441
5	3.0	7.0	15.611
2	2.0	13.0	5.091
20	2.0	20.0	5.231
8	3.0	1.0	3.67
6	2.0	14.0	5.821
13	2.0	10.0	9.421
7	2.0	4.0	4.601
20	3.0	16.0	12.871
3	1.0	25.0	1.93
8	1.0	13.0	1.95
7	2.0	17.0	2.5
7	1.0	8.0	3.0
15	2.0	23.0	4.621
20	2.0	25.0	5.601
20	2.0	6.0	5.651
16	2.0	26.0	6.641
18	2.0	20.0	7.141
15	2.0	22.0	9.231
12	2.0	10.0	3.55
22	2.0	21.0	8.641
19	2.0	13.0	3.41
11	2.0	18.0	4.681
10	3.0	5.0	5.181
12	2.0	22.0	4.601
10	3.0	8.0	6.921
2	2.0	15.0	11.601
21	2.0	26.0	8.421
17	1.0	4.0	1.7
8	2.0	21.0	5.611
19	2.0	14.0	7.721
19	2.0	10.0	5.021
10	2.0	20.0	1.8
15	2.0	25.0	3.29
14	2.0	13.0	5.501
6	3.0	3.0	6.041
3	2.0	3.0	3.44
6	2.0	17.0	10.551
20	2.0	19.0	4.821
1	3.0	3.0	8.181
15	2.0	6.0	8.021
3	3.0	17.0	20.671
20	3.0	3.0	7.291
7	2.0	20.0	5.061
13	3.0	2.0	4.421
3	2.0	10.0	6.511
16	2.0	25.0	6.751
2	2.0	2.0	4.651
14	2.0	7.0	5.671
4	3.0	7.0	10.471
11	2.0	13.0	2.93
22	2.0	7.0	12.121
12	1.0	7.0	2.38
9	3.0	9.0	5.131
20	2.0	7.0	9.821
4	2.0	18.0	2.7
21	1.0	11.0	3.1
4	1.0	23.0	3.02
16	2.0	11.0	6.711
18	1.0	24.0	2.64
4	2.0	16.0	4.551
20	2.0	15.0	12.041
18	2.0	16.0	7.041
9	2.0	13.0	2.76
3	3.0	6.0	11.151
2	2.0	23.0	10.301
12	2.0	4.0	6.451
5	1.0	6.0	2.82
16	2.0	21.0	6.361
4	3.0	18.0	7.661
15	2.0	5.0	4.561
4	2.0	2.0	4.571
21	2.0	18.0	4.14
1	2.0	17.0	24.291
12	2.0	10.0	4.09
20	2.0	15.0	10.801
18	3.0	4.0	7.631
21	1.0	24.0	1.79
16	2.0	21.0	17.541
11	2.0	19.0	4.531
5	2.0	3.0	5.981
22	2.0	9.0	4.961
3	2.0	6.0	5.131
21	3.0	15.0	15.621
2	2.0	16.0	2.53
8	3.0	6.0	10.841
10	2.0	26.0	4.361
15	2.0	23.0	8.161
17	2.0	21.0	4.791
6	2.0	11.0	6.501
19	2.0	3.0	6.001
12	2.0	7.0	4.571
12	2.0	21.0	7.291
4	3.0	8.0	7.501
19	3.0	1.0	5.541
8	1.0	17.0	2.35
18	2.0	4.0	3.74
14	2.0	15.0	6.151
9	2.0	22.0	4.661
16	2.0	14.0	5.671
15	2.0	6.0	10.991
22	2.0	17.0	13.561
10	2.0	15.0	8.531
22	2.0	10.0	10.971
3	3.0	6.0	11.501
11	2.0	11.0	7.101
5	2.0	25.0	6.411
21	3.0	6.0	8.391
19	3.0	20.0	6.261
3	2.0	19.0	6.131
15	2.0	6.0	9.691
5	3.0	21.0	24.331
5	2.0	21.0	8.481
4	2.0	16.0	7.981
1	1.0	1.0	3.42
1	2.0	17.0	15.001
1	2.0	21.0	7.651
14	2.0	17.0	15.541
18	3.0	2.0	7.041
22	2.0	14.0	16.321
15	2.0	17.0	12.191
17	2.0	14.0	17.331
11	2.0	6.0	6.971
11	2.0	1.0	4.571
7	1.0	3.0	2.67
21	2.0	15.0	6.611
18	1.0	23.0	2.6
1	3.0	2.0	5.351
12	2.0	19.0	14.831
21	2.0	21.0	2.8
15	2.0	24.0	5.691
20	2.0	11.0	3.52
2	2.0	1.0	3.65
15	3.0	20.0	6.881
2	2.0	16.0	4.641
18	2.0	19.0	12.381
16	2.0	21.0	10.741
20	2.0	19.0	13.731
2	1.0	12.0	2.1
11	2.0	21.0	10.591
18	2.0	15.0	11.021
7	1.0	4.0	1.79
21	2.0	21.0	13.801
19	1.0	16.0	2.0
22	2.0	15.0	4.01
8	1.0	2.0	1.71
2	2.0	20.0	6.101
22	2.0	15.0	6.211
5	2.0	19.0	14.661
6	2.0	21.0	5.791
18	2.0	17.0	20.071
14	3.0	9.0	4.341
19	3.0	16.0	8.361
10	2.0	6.0	5.231
11	2.0	19.0	15.341
20	2.0	15.0	14.171
21	2.0	11.0	6.421
4	2.0	11.0	7.181
2	2.0	10.0	5.411
7	1.0	13.0	2.17
7	3.0	1.0	7.161
16	2.0	21.0	20.821
18	2.0	17.0	11.941
12	2.0	19.0	4.06
3	2.0	12.0	5.911
12	2.0	17.0	11.391
21	2.0	4.0	3.55
16	2.0	17.0	7.111
3	2.0	6.0	4.801
15	2.0	14.0	9.911
9	2.0	6.0	8.131
12	2.0	10.0	9.781
13	1.0	21.0	0.92
7	2.0	22.0	4.391
19	1.0	22.0	1.7
7	2.0	17.0	7.071
10	3.0	17.0	21.751
9	2.0	17.0	7.281
15	2.0	14.0	7.971
17	2.0	9.0	3.9
11	2.0	17.0	16.771
19	2.0	14.0	11.011
1	2.0	6.0	8.641
22	3.0	6.0	13.011
2	2.0	15.0	7.451
10	2.0	10.0	4.14
18	2.0	6.0	6.581
14	1.0	22.0	1.84
9	2.0	9.0	4.05
3	3.0	4.0	7.971
12	2.0	24.0	4.681
8	2.0	24.0	6.541
2	2.0	7.0	4.771
4	2.0	22.0	3.35
20	2.0	26.0	6.341
22	2.0	9.0	4.03
2	2.0	25.0	7.181
14	2.0	18.0	3.02
18	2.0	22.0	8.331
12	1.0	1.0	2.39
16	2.0	17.0	3.66
19	2.0	26.0	7.481
7	2.0	21.0	15.671
11	3.0	3.0	9.491
17	1.0	23.0	2.5
10	2.0	14.0	4.221
3	3.0	14.0	16.091
2	2.0	15.0	3.3
9	2.0	19.0	9.291
17	2.0	14.0	7.691
6	2.0	20.0	3.18
2	1.0	4.0	2.87
22	3.0	14.0	20.501
8	2.0	25.0	5.201
2	2.0	24.0	4.391
2	2.0	26.0	7.891
1	2.0	17.0	20.991
1	2.0	14.0	4.681
8	2.0	15.0	8.881
2	2.0	10.0	15.401
4	2.0	11.0	8.051
7	2.0	19.0	8.461
22	3.0	24.0	9.711
18	2.0	26.0	4.711
20	3.0	9.0	5.011
16	2.0	12.0	10.421
20	2.0	10.0	9.231
12	2.0	11.0	5.611
19	3.0	13.0	6.891
9	2.0	14.0	10.461
2	2.0	12.0	8.521
6	2.0	21.0	10.221
8	2.0	21.0	16.581
14	2.0	6.0	3.99
22	2.0	12.0	8.641
21	2.0	19.0	5.811
2	3.0	19.0	18.251
6	2.0	12.0	6.921
13	3.0	9.0	6.071
20	2.0	19.0	10.851
15	2.0	22.0	6.481
2	2.0	19.0	5.001
7	3.0	9.0	7.531
13	2.0	21.0	5.131
3	2.0	21.0	14.931
8	2.0	18.0	7.591
11	2.0	19.0	11.561
18	2.0	17.0	7.611
3	2.0	21.0	4.251
15	2.0	21.0	11.371
13	3.0	3.0	5.111
2	2.0	17.0	24.021
2	2.0	3.0	7.021
20	2.0	11.0	4.451
11	2.0	6.0	11.321
17	2.0	15.0	14.161
5	2.0	19.0	12.631
7	3.0	9.0	7.371
4	1.0	23.0	3.17
7	2.0	16.0	4.05
12	2.0	5.0	3.2
18	3.0	14.0	14.351
6	2.0	21.0	7.381
4	2.0	5.0	2.85
15	2.0	21.0	10.051
4	2.0	21.0	8.071
22	2.0	13.0	6.551
18	2.0	22.0	9.121
14	2.0	25.0	2.91
5	1.0	4.0	2.26
6	2.0	26.0	5.011
7	2.0	17.0	15.481
15	2.0	6.0	17.961
22	1.0	9.0	3.29
13	2.0	11.0	5.261
6	2.0	8.0	4.711
3	2.0	25.0	8.161
15	2.0	20.0	4.02
12	2.0	12.0	7.641
11	2.0	11.0	9.771
19	1.0	10.0	2.0
11	2.0	3.0	3.9
21	3.0	6.0	10.101
3	2.0	6.0	6.601
10	2.0	8.0	2.87
12	2.0	11.0	5.851
17	2.0	7.0	7.201
7	2.0	10.0	9.101
19	2.0	14.0	3.9
9	3.0	8.0	7.111
17	2.0	26.0	7.891
20	2.0	10.0	8.851
22	2.0	19.0	2.6
21	2.0	4.0	3.62
19	2.0	25.0	3.53
3	2.0	4.0	5.181
10	2.0	6.0	9.641
1	1.0	25.0	1.32
15	2.0	3.0	4.451
4	2.0	10.0	3.08
12	1.0	5.0	2.02
13	1.0	4.0	1.96
14	1.0	24.0	2.18
2	2.0	6.0	8.621
11	3.0	3.0	10.281
20	2.0	14.0	2.71
17	3.0	23.0	10.071
12	2.0	13.0	7.341
2	2.0	22.0	11.541
15	3.0	2.0	5.441
10	3.0	18.0	8.701
3	2.0	12.0	6.371
12	2.0	16.0	2.8
22	2.0	21.0	8.611
7	2.0	15.0	13.921
14	2.0	19.0	5.081
16	2.0	22.0	2.67
17	2.0	5.0	3.36
12	1.0	2.0	1.98
19	2.0	15.0	6.561
4	2.0	7.0	6.141
19	1.0	8.0	1.96
11	2.0	19.0	16.381
11	2.0	23.0	6.071
9	2.0	17.0	17.991
16	2.0	21.0	19.231
21	2.0	14.0	10.681
14	2.0	17.0	13.001
10	3.0	26.0	10.781
17	2.0	17.0	10.271
9	1.0	20.0	2.47
2	1.0	7.0	2.21
19	1.0	4.0	2.28
4	2.0	23.0	7.431
2	2.0	26.0	6.801
22	2.0	6.0	5.621
7	2.0	16.0	5.171
17	3.0	19.0	19.741
7	2.0	24.0	5.351
7	2.0	7.0	10.571
22	2.0	16.0	3.04
18	2.0	7.0	6.651
22	2.0	15.0	8.161
19	3.0	21.0	21.101
10	2.0	23.0	3.68
19	2.0	15.0	7.571
20	3.0	13.0	7.941
6	2.0	7.0	14.061
12	2.0	23.0	4.331
9	2.0	13.0	2.94
16	2.0	11.0	8.231
3	3.0	23.0	9.191
20	2.0	17.0	6.951
9	2.0	16.0	2.99
8	2.0	14.0	5.401
21	2.0	14.0	10.741
11	2.0	22.0	5.061
6	2.0	15.0	8.021
22	2.0	12.0	9.241
15	2.0	14.0	20.061
12	2.0	5.0	3.8
17	2.0	21.0	6.171
22	2.0	21.0	11.641
3	3.0	22.0	11.861
10	2.0	6.0	3.61
17	2.0	12.0	7.181
12	2.0	11.0	6.431
11	2.0	21.0	8.321
17	3.0	6.0	16.871
15	2.0	8.0	5.711
9	2.0	17.0	6.811
2	2.0	12.0	10.371
14	1.0	5.0	1.78
7	3.0	12.0	10.001
11	2.0	21.0	6.561
6	2.0	24.0	8.391
1	2.0	15.0	6.161
8	2.0	19.0	8.761
1	2.0	21.0	7.141
12	2.0	19.0	6.741
3	2.0	10.0	8.281
6	2.0	20.0	3.24
15	3.0	7.0	13.171
3	2.0	24.0	8.491
12	2.0	19.0	10.161
17	2.0	24.0	6.791
11	3.0	9.0	5.811
22	2.0	4.0	3.25
2	2.0	15.0	9.761
9	2.0	12.0	7.281
3	3.0	7.0	14.091
18	2.0	17.0	8.231
1	3.0	7.0	10.851
5	2.0	4.0	4.721
8	1.0	2.0	1.45
20	2.0	15.0	14.391
6	2.0	24.0	4.871
19	2.0	22.0	3.8
11	3.0	20.0	6.211
18	2.0	6.0	3.39
17	2.0	17.0	11.541
20	2.0	15.0	14.201
9	2.0	11.0	7.881
2	2.0	19.0	10.461
18	2.0	24.0	5.771
21	2.0	15.0	9.341
14	2.0	15.0	7.051
11	2.0	21.0	6.951
4	1.0	15.0	1.91
13	2.0	26.0	3.98
3	2.0	24.0	3.5
22	3.0	16.0	10.051
6	3.0	11.0	7.881
13	2.0	8.0	2.3
6	2.0	3.0	3.41
13	3.0	25.0	8.271
22	2.0	6.0	3.8
2	2.0	14.0	14.051
17	2.0	16.0	7.511
2	1.0	13.0	1.7
11	3.0	21.0	16.571
16	3.0	25.0	7.421
21	1.0	24.0	2.3
21	2.0	3.0	5.661
18	2.0	7.0	8.981
2	2.0	15.0	3.79
1	2.0	23.0	6.191
6	2.0	16.0	4.751
22	2.0	24.0	5.371
9	2.0	19.0	2.98
6	1.0	25.0	2.33
16	3.0	11.0	9.671
3	2.0	8.0	5.461
11	2.0	3.0	5.631
17	3.0	15.0	21.681
10	2.0	11.0	2.47
15	2.0	1.0	3.46
22	3.0	9.0	5.921
12	2.0	21.0	11.241
14	1.0	25.0	1.37
4	1.0	11.0	2.41
1	2.0	14.0	5.021
12	2.0	8.0	5.571
5	3.0	3.0	6.811
7	2.0	10.0	13.101
16	2.0	25.0	6.611
15	2.0	25.0	3.31
22	2.0	26.0	6.031
21	2.0	17.0	17.891
19	2.0	24.0	5.301
19	2.0	17.0	18.371
7	1.0	18.0	1.89
3	2.0	22.0	5.721
17	2.0	21.0	19.781
22	2.0	7.0	12.611
16	2.0	12.0	7.921
19	3.0	17.0	21.541
12	2.0	21.0	8.731
20	2.0	16.0	10.691
19	2.0	18.0	4.781
4	3.0	12.0	7.971
11	2.0	24.0	7.211
22	2.0	15.0	5.451
2	3.0	17.0	26.151
16	2.0	25.0	6.901
8	1.0	23.0	1.59
12	2.0	21.0	19.721
4	2.0	21.0	5.101
16	2.0	18.0	3.91
8	2.0	26.0	2.17
5	2.0	19.0	6.601
18	1.0	25.0	2.85
14	2.0	17.0	10.471
7	2.0	17.0	25.041
15	2.0	11.0	4.901
12	1.0	20.0	2.56
13	2.0	15.0	12.181
10	1.0	9.0	1.14
20	2.0	4.0	4.551
7	2.0	23.0	6.841
18	2.0	15.0	5.941
1	2.0	17.0	19.511
7	2.0	13.0	5.381
18	1.0	9.0	2.89
8	3.0	3.0	4.851
16	2.0	17.0	5.911
21	1.0	4.0	2.31
10	2.0	18.0	7.521
18	2.0	26.0	9.381
8	3.0	3.0	5.811
10	2.0	17.0	19.421
14	2.0	14.0	11.841
22	1.0	9.0	2.84
18	2.0	8.0	4.14
10	2.0	13.0	6.531
4	1.0	3.0	2.19
22	2.0	22.0	9.321
10	3.0	21.0	18.951
10	2.0	2.0	4.571
14	1.0	10.0	2.15
20	3.0	8.0	6.491
2	2.0	19.0	8.941
17	1.0	15.0	2.3
18	2.0	18.0	3.24
14	2.0	7.0	7.211
18	2.0	21.0	16.651
9	3.0	14.0	14.551
12	2.0	17.0	18.731
12	2.0	21.0	12.941
13	2.0	19.0	2.25
15	2.0	24.0	5.841
21	2.0	1.0	3.53
11	2.0	17.0	3.78
13	2.0	4.0	3.8
2	2.0	8.0	3.7
17	1.0	10.0	2.02
18	2.0	19.0	6.551
12	2.0	1.0	3.43
5	2.0	16.0	4.661
15	2.0	10.0	10.361
22	3.0	10.0	16.281
21	2.0	12.0	5.441
19	2.0	14.0	12.061
20	2.0	7.0	5.081
9	2.0	19.0	5.411
10	2.0	17.0	4.501
12	2.0	26.0	5.501
9	3.0	25.0	6.601
6	2.0	19.0	8.281
14	2.0	4.0	2.54
6	2.0	10.0	7.501
6	3.0	15.0	15.441
2	2.0	25.0	6.371
7	2.0	22.0	4.371
17	2.0	21.0	12.731
22	2.0	26.0	7.781
1	2.0	19.0	12.401
22	1.0	9.0	2.32
7	2.0	17.0	6.531
4	3.0	13.0	10.581
17	1.0	18.0	2.6
10	3.0	19.0	31.261
19	2.0	18.0	3.98
14	2.0	6.0	4.321
2	2.0	22.0	7.481
22	2.0	10.0	7.331
19	1.0	4.0	2.47
9	2.0	21.0	16.701
22	2.0	2.0	4.411
17	2.0	14.0	8.991
3	2.0	21.0	5.611
15	3.0	21.0	22.291
20	3.0	19.0	20.081
12	2.0	16.0	3.01
16	2.0	19.0	12.991
12	2.0	17.0	9.211
14	2.0	15.0	4.791
18	2.0	24.0	3.55
14	2.0	12.0	6.811
15	2.0	15.0	3.57
4	2.0	6.0	7.911
18	3.0	24.0	11.681
10	3.0	22.0	11.151
7	2.0	24.0	3.95
11	3.0	22.0	10.451
19	1.0	23.0	2.04
17	2.0	21.0	19.961
18	2.0	22.0	3.1
15	2.0	21.0	14.311
13	1.0	5.0	1.66
18	2.0	14.0	12.461
10	3.0	13.0	9.251
8	1.0	11.0	2.2
18	2.0	12.0	10.601
3	2.0	23.0	4.661
10	3.0	17.0	22.181
13	2.0	21.0	14.821
1	2.0	11.0	3.72
14	1.0	7.0	2.94
4	2.0	7.0	7.321
7	2.0	18.0	4.401
1	2.0	19.0	10.701
22	2.0	21.0	18.241
17	2.0	17.0	11.491
20	2.0	1.0	3.49
19	1.0	19.0	1.9
11	2.0	17.0	18.941
5	2.0	8.0	4.811
22	2.0	14.0	11.731
2	2.0	21.0	17.801
6	2.0	14.0	5.561
20	2.0	23.0	5.481
14	2.0	26.0	4.191
21	2.0	20.0	5.481
13	2.0	26.0	4.661
11	2.0	13.0	6.021
11	2.0	20.0	2.14
12	2.0	12.0	4.731
16	2.0	19.0	7.481
17	2.0	22.0	7.931
17	2.0	10.0	9.861
14	2.0	3.0	3.54
12	2.0	1.0	3.89
5	2.0	4.0	4.881
3	2.0	21.0	14.991
9	3.0	19.0	16.331
5	2.0	6.0	9.471
4	2.0	17.0	15.551
12	1.0	21.0	2.3
21	3.0	22.0	9.321
10	2.0	17.0	13.271
4	3.0	25.0	7.731
20	2.0	11.0	6.141
3	1.0	16.0	1.88
8	2.0	18.0	3.34
22	2.0	22.0	9.131
19	2.0	6.0	7.541
10	2.0	19.0	19.641
3	2.0	17.0	9.801
3	2.0	17.0	10.961
2	2.0	6.0	7.541
4	3.0	7.0	10.461
2	2.0	7.0	7.031
7	2.0	24.0	8.281
12	1.0	10.0	1.61
15	2.0	11.0	5.551
4	3.0	8.0	6.021
17	2.0	15.0	8.171
20	2.0	21.0	6.431
6	2.0	6.0	5.951
12	2.0	26.0	5.701
5	2.0	16.0	3.97
21	2.0	11.0	7.671
18	2.0	22.0	5.581
4	3.0	23.0	9.821
13	2.0	17.0	12.761
17	1.0	21.0	2.35
16	3.0	2.0	4.451
7	2.0	14.0	15.741
18	2.0	19.0	3.29
2	2.0	15.0	12.931
11	2.0	22.0	7.211
11	2.0	4.0	6.881
8	2.0	23.0	6.361
7	3.0	22.0	10.471
5	3.0	19.0	15.801
2	1.0	2.0	2.12
14	2.0	21.0	7.271
2	2.0	21.0	26.691
20	2.0	21.0	3.23
19	1.0	22.0	2.18
13	2.0	2.0	3.66
11	2.0	10.0	5.111
5	2.0	21.0	12.881
2	2.0	17.0	2.77
21	2.0	1.0	3.65
11	2.0	12.0	8.711
14	2.0	21.0	14.131
14	2.0	4.0	4.511
17	3.0	8.0	8.261
2	2.0	16.0	7.621
22	3.0	7.0	14.561
21	2.0	21.0	11.861
15	3.0	9.0	4.711
19	2.0	15.0	2.55
8	2.0	21.0	15.441
1	1.0	12.0	2.12
20	2.0	17.0	6.171
14	2.0	18.0	2.46
14	2.0	4.0	6.191
14	2.0	25.0	3.33
2	2.0	10.0	7.781
21	2.0	24.0	4.391
9	2.0	18.0	6.591
16	2.0	16.0	7.871
13	1.0	15.0	1.72
18	2.0	5.0	3.71
2	2.0	22.0	8.941
18	2.0	15.0	8.741
22	1.0	5.0	3.19
7	2.0	10.0	12.871
4	2.0	8.0	4.09
17	2.0	17.0	24.861
22	3.0	9.0	7.051
16	2.0	10.0	10.651
4	2.0	15.0	14.671
18	2.0	13.0	5.581
10	2.0	19.0	3.08
20	3.0	11.0	8.451
19	2.0	21.0	7.341
21	2.0	16.0	6.271
16	3.0	23.0	9.521
8	3.0	25.0	6.701
16	2.0	21.0	16.701
22	2.0	21.0	12.111
4	2.0	13.0	2.51
8	2.0	3.0	3.08
20	2.0	26.0	2.84
14	2.0	17.0	12.501
6	2.0	13.0	6.881
14	2.0	21.0	5.251
2	2.0	19.0	12.221
13	2.0	16.0	3.52
21	2.0	10.0	11.041
18	3.0	23.0	11.631
22	2.0	22.0	10.171
15	2.0	21.0	13.451
5	1.0	21.0	2.62
2	2.0	7.0	10.131
21	3.0	6.0	10.321
14	2.0	7.0	4.851
19	1.0	1.0	2.64
15	2.0	6.0	5.581
21	2.0	17.0	12.401
1	1.0	10.0	2.53
14	2.0	6.0	8.681
1	2.0	12.0	11.441
19	2.0	15.0	5.991
9	3.0	25.0	6.991
22	2.0	12.0	7.881
9	2.0	17.0	8.921
2	2.0	7.0	8.231
15	2.0	24.0	1.97
2	2.0	12.0	7.481
3	2.0	7.0	12.291
19	1.0	1.0	2.66
21	2.0	14.0	3.85
7	2.0	6.0	2.65
14	1.0	4.0	2.1
17	2.0	21.0	10.941
11	2.0	21.0	7.911
10	3.0	17.0	21.861
12	2.0	4.0	6.751
10	2.0	15.0	12.151
20	3.0	7.0	12.581
3	2.0	23.0	5.301
8	2.0	16.0	5.221
15	2.0	6.0	9.681
21	1.0	6.0	2.13
7	3.0	1.0	6.491
20	3.0	19.0	20.041
14	2.0	16.0	5.381
9	1.0	3.0	2.43
2	1.0	11.0	3.29
18	2.0	7.0	8.251
10	2.0	21.0	8.681
19	1.0	6.0	1.67
12	2.0	10.0	6.231
5	1.0	15.0	2.3
7	2.0	17.0	11.081
8	2.0	24.0	6.521
13	1.0	18.0	1.4
